,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,location_id
3724,Virginia,US,2021-04-01 04:27:05,38.90847745,-78.20280433,2559,52,,,"Warren, Virginia, US",6371.377352853301,2.032043767096522,148
3725,Virginia,US,2021-04-01 04:27:05,36.72341572,-81.95666289,4482,100,,,"Washington, Virginia, US",8340.156308150354,2.2311468094600624,148
3726,Virginia,US,2021-04-01 04:27:05,38.06451466,-78.90293905,2251,34,,,"Waynesboro, Virginia, US",9946.97304463102,1.5104398045313194,148
3729,Virginia,US,2021-04-01 04:27:05,39.17054517,-78.17325058,2657,41,,,"Winchester, Virginia, US",9462.92470973716,1.543093714715845,148
3730,Virginia,US,2021-04-01 04:27:05,36.9746148,-82.62410519,2984,92,,,"Wise, Virginia, US",7982.237915630099,3.0831099195710454,148
3731,Virginia,US,2021-04-01 04:27:05,36.91582035,-81.07834059,2313,73,,,"Wythe, Virginia, US",8063.728908102078,3.156074362300043,148
3732,Virginia,US,2021-04-01 04:27:05,37.24374789,-76.54412815,3439,50,,,"York, Virginia, US",5036.613942589338,1.4539110206455366,148
3735,Washington,US,2021-04-01 04:27:05,46.23946995,-119.5120834,15677,210,,,"Benton, Washington, US",7670.140417828661,1.3395420042099893,148
3736,Washington,US,2021-04-01 04:27:05,47.87046092,-120.6173956,6327,63,,,"Chelan, Washington, US",8195.59585492228,0.9957325746799432,148
3738,Washington,US,2021-04-01 04:27:05,45.77568046,-122.4829204,20221,247,,,"Clark, Washington, US",4141.602200552596,1.2215023984966125,148
3740,Washington,US,2021-04-01 04:27:05,46.19074721,-122.6782231,4864,76,,,"Cowlitz, Washington, US",4398.108379373017,1.5625,148
3741,Washington,US,2021-04-01 04:27:05,47.7361335,-119.692937,3368,22,,,"Douglas, Washington, US",7755.186626447765,0.6532066508313539,148
3743,Washington,US,2021-04-01 04:27:05,46.53351425,-118.9018212,11588,105,,,"Franklin, Washington, US",12169.45663817185,0.9061097687262686,148
3745,Washington,US,2021-04-01 04:27:05,47.20753737,-119.4500749,8049,69,,,"Grant, Washington, US",8235.703395987026,0.8572493477450615,148
3746,Washington,US,2021-04-01 04:27:05,47.14003705,-123.7820567,3546,57,,,"Grays Harbor, Washington, US",4724.1576850828,1.607445008460237,148
3749,Washington,US,2021-04-01 04:27:05,47.49137892,-121.8346131,90692,1465,,,"King, Washington, US",4025.7779048305606,1.6153574736470693,148
3750,Washington,US,2021-04-01 04:27:05,47.63479026,-122.6436061,6401,92,,,"Kitsap, Washington, US",2357.8772106249976,1.437275425714732,148
3751,Washington,US,2021-04-01 04:27:05,47.12521214,-120.679439,2507,30,,,"Kittitas, Washington, US",5229.99895692083,1.1966493817311528,148
3753,Washington,US,2021-04-01 04:27:05,46.57756476,-122.3925769,3952,53,,,"Lewis, Washington, US",4896.725191123446,1.341093117408907,148
3755,Washington,US,2021-04-01 04:27:05,47.35007586,-123.1863685,2444,27,,,"Mason, Washington, US",3660.436137071651,1.104746317512275,148
3756,Washington,US,2021-04-01 04:27:05,48.54855019,-119.7387224,2283,36,,,"Okanogan, Washington, US",5404.445706981039,1.5768725361366622,148
3759,Washington,US,2021-04-01 04:27:05,47.03892768,-122.1405958,42514,606,,,"Pierce, Washington, US",4697.783376428209,1.4254128051935833,148
3761,Washington,US,2021-04-01 04:27:05,48.48171488,-121.766131,4722,65,,,"Skagit, Washington, US",3654.657327502805,1.376535366370182,148
3763,Washington,US,2021-04-01 04:27:05,48.04615983,-121.7170703,32093,553,,,"Snohomish, Washington, US",3903.863721789649,1.723117190664631,148
3764,Washington,US,2021-04-01 04:27:05,47.62113146,-117.4046494,38420,599,,,"Spokane, Washington, US",7348.9187028259485,1.5590838105153566,148
3766,Washington,US,2021-04-01 04:27:05,46.9291895,-122.8290656,7832,83,,,"Thurston, Washington, US",2695.707244541124,1.059754851889683,148
3769,Washington,US,2021-04-01 04:27:05,46.23040051,-118.4775539,4826,64,,,"Walla Walla, Washington, US",7942.7254772876895,1.326150020721094,148
3770,Washington,US,2021-04-01 04:27:05,48.82227976,-121.7490018,7531,86,,,"Whatcom, Washington, US",3285.10296754156,1.14194662063471,148
3771,Washington,US,2021-04-01 04:27:05,46.90022523,-117.5241763,3742,46,,,"Whitman, Washington, US",7468.465591569536,1.2292891501870655,148
3772,Washington,US,2021-04-01 04:27:05,46.45738486,-120.7380126,27988,427,,,"Yakima, Washington, US",11156.242401533844,1.5256538516507074,148
3774,West Virginia,US,2021-04-01 04:27:05,39.46704621,-78.02414609,10686,118,,,"Berkeley, West Virginia, US",8966.94665648522,1.104248549504024,148
3777,West Virginia,US,2021-04-01 04:27:05,40.27367263,-80.57915332,2063,61,,,"Brooke, West Virginia, US",9403.345640184149,2.956858943286476,148
3778,West Virginia,US,2021-04-01 04:27:05,38.42424062,-82.23855912,8406,175,,,"Cabell, West Virginia, US",9142.422100168578,2.081846300261718,148
3782,West Virginia,US,2021-04-01 04:27:05,38.02974928,-81.08286634,2994,74,,,"Fayette, West Virginia, US",7060.321652596331,2.4716098864395457,148
3785,West Virginia,US,2021-04-01 04:27:05,37.9463652,-80.45335881,2500,62,,,"Greenbrier, West Virginia, US",7212.509376262189,2.48,148
3787,West Virginia,US,2021-04-01 04:27:05,40.51943859,-80.57461608,2631,96,,,"Hancock, West Virginia, US",9132.245748004165,3.648802736602053,148
3789,West Virginia,US,2021-04-01 04:27:05,39.2853852,-80.37919577,5156,78,,,"Harrison, West Virginia, US",7666.230522183894,1.512800620636152,148
3791,West Virginia,US,2021-04-01 04:27:05,39.30776166,-77.86014147,4051,47,,,"Jefferson, West Virginia, US",7088.860112693802,1.1602073562083437,148
3792,West Virginia,US,2021-04-01 04:27:05,38.33860077,-81.52857054,13095,335,,,"Kanawha, West Virginia, US",7351.620219622286,2.558228331424208,148
3795,West Virginia,US,2021-04-01 04:27:05,37.8299889,-81.93528571,2943,86,,,"Logan, West Virginia, US",9191.417595802492,2.9221882432891606,148
3796,West Virginia,US,2021-04-01 04:27:05,39.50984542,-80.24244659,3934,48,,,"Marion, West Virginia, US",7015.979454986446,1.2201321809862735,148
3797,West Virginia,US,2021-04-01 04:27:05,39.86064362,-80.66591062,3175,73,,,"Marshall, West Virginia, US",10399.266319478564,2.2992125984251968,148
3800,West Virginia,US,2021-04-01 04:27:05,37.40481169,-81.11023142,4389,123,,,"Mercer, West Virginia, US",7469.621157969978,2.802460697197539,148
3801,West Virginia,US,2021-04-01 04:27:05,39.41561583,-78.94104895,2646,81,,,"Mineral, West Virginia, US",9848.146493970522,3.061224489795918,148
3802,West Virginia,US,2021-04-01 04:27:05,37.73048351,-82.13338365,2309,36,,,"Mingo, West Virginia, US",9857.411202185793,1.559116500649632,148
3803,West Virginia,US,2021-04-01 04:27:05,39.63218457,-80.04766838,8655,85,,,"Monongalia, West Virginia, US",8195.091466878765,0.9820912767186596,148
3807,West Virginia,US,2021-04-01 04:27:05,40.0955451,-80.62203992,3842,78,,,"Ohio, West Virginia, US",9277.72813986622,2.030192608016658,148
3811,West Virginia,US,2021-04-01 04:27:05,39.46770987,-79.66712803,2720,47,,,"Preston, West Virginia, US",8135.917683656377,1.7279411764705883,148
3812,West Virginia,US,2021-04-01 04:27:05,38.50782345,-81.9082131,4544,92,,,"Putnam, West Virginia, US",8049.601417183348,2.0246478873239435,148
3813,West Virginia,US,2021-04-01 04:27:05,37.76936795,-81.2456041,5533,70,,,"Raleigh, West Virginia, US",7542.154550783113,1.2651364540032533,148
3814,West Virginia,US,2021-04-01 04:27:05,38.769899,-79.87919615,2465,13,,,"Randolph, West Virginia, US",8590.34675030493,0.5273833671399595,148
3823,West Virginia,US,2021-04-01 04:27:05,38.14901357,-82.42287994,2750,36,,,"Wayne, West Virginia, US",6979.3411501954215,1.309090909090909,148
3827,West Virginia,US,2021-04-01 04:27:05,39.20967886,-81.5162836,7446,164,,,"Wood, West Virginia, US",8915.443377475514,2.2025248455546604,148
3831,Wisconsin,US,2021-04-01 04:27:05,45.42372701,-91.84833627,5679,76,,,"Barron, Wisconsin, US",12551.940588807356,1.338263778834302,148
3833,Wisconsin,US,2021-04-01 04:27:05,44.4526553,-88.00411844,33812,271,,,"Brown, Wisconsin, US",12781.335288914426,0.8014905950550101,148
3836,Wisconsin,US,2021-04-01 04:27:05,44.0816316,-88.21780273,6213,50,,,"Calumet, Wisconsin, US",12403.921020583362,0.8047642040882022,148
3837,Wisconsin,US,2021-04-01 04:27:05,45.06939744,-91.28068855,7370,95,,,"Chippewa, Wisconsin, US",11398.43484178292,1.2890094979647218,148
3838,Wisconsin,US,2021-04-01 04:27:05,44.73483377,-90.61207486,3562,62,,,"Clark, Wisconsin, US",10243.28521309024,1.7405951712521055,148
3839,Wisconsin,US,2021-04-01 04:27:05,43.46492199,-89.33589004,5557,68,,,"Columbia, Wisconsin, US",9658.972397969825,1.2236818427208926,148
3841,Wisconsin,US,2021-04-01 04:27:05,43.06601594,-89.41733797,43511,311,,,"Dane, Wisconsin, US",7958.91676346043,0.7147617843763646,148
3842,Wisconsin,US,2021-04-01 04:27:05,43.41576662,-88.70928178,12413,183,,,"Dodge, Wisconsin, US",14131.536105829984,1.4742608555546604,148
3843,Wisconsin,US,2021-04-01 04:27:05,44.95856458,-87.30002707,2733,26,,,"Door, Wisconsin, US",9877.83721266445,0.951335528723015,148
3844,Wisconsin,US,2021-04-01 04:27:05,46.43222285,-91.91595768,4398,47,,,"Douglas, Wisconsin, US",10192.352259559677,1.0686675761709867,148
3845,Wisconsin,US,2021-04-01 04:27:05,44.94562799,-91.8962481,4765,30,,,"Dunn, Wisconsin, US",10502.997707635335,0.6295907660020986,148
3846,Wisconsin,US,2021-04-01 04:27:05,44.726614,-91.28609183,11585,117,,,"Eau Claire, Wisconsin, US",11070.657263536112,1.0099266292619766,148
3848,Wisconsin,US,2021-04-01 04:27:05,43.75354908,-88.48885325,13271,112,,,"Fond du Lac, Wisconsin, US",12834.250456949992,0.8439454449551654,148
3850,Wisconsin,US,2021-04-01 04:27:05,42.8671731,-90.7063218,5461,88,,,"Grant, Wisconsin, US",10616.458329283229,1.6114264786669108,148
3851,Wisconsin,US,2021-04-01 04:27:05,42.6794956,-89.60243287,3478,22,,,"Green, Wisconsin, US",9410.17316017316,0.6325474410580794,148
3853,Wisconsin,US,2021-04-01 04:27:05,43.00050278,-90.13469017,2041,12,,,"Iowa, Wisconsin, US",8619.815862826252,0.5879470847623713,148
3855,Wisconsin,US,2021-04-01 04:27:05,44.31864893,-90.80566792,2638,28,,,"Jackson, Wisconsin, US",12779.15031729884,1.061410159211524,148
3856,Wisconsin,US,2021-04-01 04:27:05,43.02054068,-88.77529134,9141,126,,,"Jefferson, Wisconsin, US",10783.423185362572,1.378404988513292,148
3857,Wisconsin,US,2021-04-01 04:27:05,43.92456975,-90.11120239,3148,23,,,"Juneau, Wisconsin, US",11796.00554577135,0.7306226175349428,148
3858,Wisconsin,US,2021-04-01 04:27:05,42.57639354,-88.04051686,17468,319,,,"Kenosha, Wisconsin, US",10301.897252316276,1.8261964735516367,148
3859,Wisconsin,US,2021-04-01 04:27:05,44.51727459,-87.61468386,2611,30,,,"Kewaunee, Wisconsin, US",12777.72340217285,1.1489850631941785,148
3860,Wisconsin,US,2021-04-01 04:27:05,43.90632465,-91.11451093,13184,80,,,"La Crosse, Wisconsin, US",11171.366594360086,0.6067961165048543,148
3862,Wisconsin,US,2021-04-01 04:27:05,45.26271619,-89.07483625,2104,45,,,"Langlade, Wisconsin, US",10964.61514409297,2.1387832699619773,148
3863,Wisconsin,US,2021-04-01 04:27:05,45.33737523,-89.73411273,3159,87,,,"Lincoln, Wisconsin, US",11448.55579313594,2.7540360873694207,148
3864,Wisconsin,US,2021-04-01 04:27:05,44.11946801,-87.80928853,8526,86,,,"Manitowoc, Wisconsin, US",10795.00132943366,1.0086793338024864,148
3865,Wisconsin,US,2021-04-01 04:27:05,44.89792533,-89.75863384,15335,218,,,"Marathon, Wisconsin, US",11301.329481472749,1.4215846103684382,148
3866,Wisconsin,US,2021-04-01 04:27:05,45.38553432,-88.03324599999998,4412,68,,,"Marinette, Wisconsin, US",10934.324659231725,1.5412511332728922,148
3869,Wisconsin,US,2021-04-01 04:27:05,43.00486062,-87.96733172,110286,1303,,,"Milwaukee, Wisconsin, US",11661.51718362401,1.1814736231253289,148
3870,Wisconsin,US,2021-04-01 04:27:05,43.94641218,-90.618819,4485,35,,,"Monroe, Wisconsin, US",9696.668324216807,0.7803790412486065,148
3871,Wisconsin,US,2021-04-01 04:27:05,45.02715345,-88.26807503,4798,56,,,"Oconto, Wisconsin, US",12649.617716846824,1.1671529804085037,148
3872,Wisconsin,US,2021-04-01 04:27:05,45.70677897,-89.51944105,3647,74,,,"Oneida, Wisconsin, US",10245.82104228122,2.029064984919112,148
3873,Wisconsin,US,2021-04-01 04:27:05,44.41578887,-88.46565023,22569,215,,,"Outagamie, Wisconsin, US",12012.135082630331,0.95263414418007,148
3874,Wisconsin,US,2021-04-01 04:27:05,43.38352225,-87.94625009,8812,88,,,"Ozaukee, Wisconsin, US",9876.598558635298,0.9986382206082616,148
3876,Wisconsin,US,2021-04-01 04:27:05,44.71850291,-92.4224416,4547,41,,,"Pierce, Wisconsin, US",10635.262197689106,0.9016934242357598,148
3877,Wisconsin,US,2021-04-01 04:27:05,45.46130348,-92.44182875,4133,48,,,"Polk, Wisconsin, US",9439.73688417879,1.1613839825792402,148
3878,Wisconsin,US,2021-04-01 04:27:05,44.47558711,-89.50152965,7087,69,,,"Portage, Wisconsin, US",10013.847284236705,0.9736136588119092,148
3880,Wisconsin,US,2021-04-01 04:27:05,42.74753117,-88.05941254,23490,363,,,"Racine, Wisconsin, US",11965.707474364655,1.545338441890166,148
3882,Wisconsin,US,2021-04-01 04:27:05,42.67151616,-89.07147900000002,16446,182,,,"Rock, Wisconsin, US",10067.705718868225,1.1066520734525112,148
3884,Wisconsin,US,2021-04-01 04:27:05,43.42574087,-89.94966132,5752,50,,,"Sauk, Wisconsin, US",8925.855808323764,0.8692628650904033,148
3886,Wisconsin,US,2021-04-01 04:27:05,44.78902246,-88.76443896,5178,81,,,"Shawano, Wisconsin, US",12660.456245873982,1.5643105446118193,148
3887,Wisconsin,US,2021-04-01 04:27:05,43.72099677,-87.94579284,14109,142,,,"Sheboygan, Wisconsin, US",12232.529911565804,1.0064497838259268,148
3888,Wisconsin,US,2021-04-01 04:27:05,45.03437474,-92.45000068,8419,54,,,"St. Croix, Wisconsin, US",9283.57978541577,0.6414063427960566,148
3889,Wisconsin,US,2021-04-01 04:27:05,45.21179252,-90.5004405,2051,32,,,"Taylor, Wisconsin, US",10082.092120139603,1.560214529497806,148
3890,Wisconsin,US,2021-04-01 04:27:05,44.30360275,-91.35893614,3564,41,,,"Trempealeau, Wisconsin, US",12020.641505615704,1.1503928170594837,148
3893,Wisconsin,US,2021-04-01 04:27:05,46.05467334,-89.51719204,2335,41,,,"Vilas, Wisconsin, US",10520.387474656454,1.7558886509635974,148
3894,Wisconsin,US,2021-04-01 04:27:05,42.66858202,-88.54163073,11634,155,,,"Walworth, Wisconsin, US",11200.754804174529,1.3323018738181194,148
3896,Wisconsin,US,2021-04-01 04:27:05,43.36863664,-88.22974712,16001,151,,,"Washington, Wisconsin, US",11762.500551332754,0.9436910193112932,148
3897,Wisconsin,US,2021-04-01 04:27:05,43.01833055,-88.30431188,46635,549,,,"Waukesha, Wisconsin, US",11537.662234845298,1.1772274043100674,148
3898,Wisconsin,US,2021-04-01 04:27:05,44.47068056,-88.96534501,5837,160,,,"Waupaca, Wisconsin, US",11447.342616199256,2.741134144252184,148
3899,Wisconsin,US,2021-04-01 04:27:05,44.11324419,-89.24317107,2434,35,,,"Waushara, Wisconsin, US",9957.861146340463,1.437962202136401,148
3900,Wisconsin,US,2021-04-01 04:27:05,44.06886922,-88.64477096,20419,208,,,"Winnebago, Wisconsin, US",11877.93399919724,1.0186590920221363,148
3901,Wisconsin,US,2021-04-01 04:27:05,44.45537896,-90.04158336,7230,90,,,"Wood, Wisconsin, US",9904.245263633748,1.2448132780082988,148
3902,Wyoming,US,2021-04-01 04:27:05,41.65498705,-105.7235415,3970,11,,,"Albany, Wyoming, US",10210.90534979424,0.2770780856423174,148
3904,Wyoming,US,2021-04-01 04:27:05,44.24886082,-105.5474404,4741,60,,,"Campbell, Wyoming, US",10230.681254180963,1.265555789917739,148
3908,Wyoming,US,2021-04-01 04:27:05,43.04183996,-108.6296893,5070,82,,,"Fremont, Wyoming, US",12913.578360204783,1.6173570019723866,148
3912,Wyoming,US,2021-04-01 04:27:05,41.30702520000001,-104.6887497,8614,110,,,"Laramie, Wyoming, US",8657.286432160805,1.2769909449732992,148
3914,Wyoming,US,2021-04-01 04:27:05,42.96180148,-106.797885,7817,135,,,"Natrona, Wyoming, US",9788.62480903604,1.7270052449788922,148
3916,Wyoming,US,2021-04-01 04:27:05,44.52157546,-109.5852825,2640,30,,,"Park, Wyoming, US",9042.95403165034,1.1363636363636365,148
3918,Wyoming,US,2021-04-01 04:27:05,44.79048913,-106.8862389,3079,31,,,"Sheridan, Wyoming, US",10100.049204526817,1.006820396232543,148
3920,Wyoming,US,2021-04-01 04:27:05,41.65943896,-108.8827882,4022,37,,,"Sweetwater, Wyoming, US",9498.618425713814,0.919940328194928,148
3921,Wyoming,US,2021-04-01 04:27:05,43.93522482,-110.5890801,3609,9,,,"Teton, Wyoming, US",15381.009205591545,0.2493765586034912,148
3922,Wyoming,US,2021-04-01 04:27:05,41.2878183,-110.54757820000002,2128,12,,,"Uinta, Wyoming, US",10521.111440719866,0.5639097744360902,148
3926,,Uganda,2021-04-01 04:27:05,1.373333,32.290275,40867,335,40449.0,83.0,Uganda,89.34435189436174,0.8197323023466366,148
3927,Cherkasy Oblast,Ukraine,2021-04-01 04:27:05,49.4444,32.0598,57393,759,49607.0,7027.0,"Cherkasy Oblast, Ukraine",4757.570557822724,1.3224609272907846,149
3928,Chernihiv Oblast,Ukraine,2021-04-01 04:27:05,51.4982,31.2893,41884,862,33677.0,7345.0,"Chernihiv Oblast, Ukraine",4164.475090604477,2.05806513227008,149
3929,Chernivtsi Oblast,Ukraine,2021-04-01 04:27:05,48.2917,25.9352,69844,1360,49629.0,18855.0,"Chernivtsi Oblast, Ukraine",7722.9110965153795,1.94719660958708,149
3930,Crimea Republic*,Ukraine,2021-04-01 04:27:05,45.2835,34.2008,37633,1069,35253.0,1311.0,"Crimea Republic*, Ukraine",1966.47282193788,2.840592033587543,149
3931,Dnipropetrovsk Oblast,Ukraine,2021-04-01 04:27:05,48.4647,35.0462,91122,2357,74436.0,14329.0,"Dnipropetrovsk Oblast, Ukraine",2841.8104979390155,2.586642084238713,149
3932,Donetsk Oblast,Ukraine,2021-04-01 04:27:05,48.0159,37.8028,59206,1269,47347.0,10590.0,"Donetsk Oblast, Ukraine",1421.205160660323,2.1433638482586224,149
3933,Ivano-Frankivsk Oblast,Ukraine,2021-04-01 04:27:05,48.9226,24.7111,79225,1699,62236.0,15290.0,"Ivano-Frankivsk Oblast, Ukraine",5769.152347857495,2.144525086778164,149
3934,Kharkiv Oblast,Ukraine,2021-04-01 04:27:05,49.9935,36.2304,103804,1962,84783.0,17059.0,"Kharkiv Oblast, Ukraine",3879.6560619345655,1.890100574158992,149
3935,Kherson Oblast,Ukraine,2021-04-01 04:27:05,46.6354,32.6169,24258,704,21306.0,2248.0,"Kherson Oblast, Ukraine",2337.8050190817626,2.902135378019622,149
3936,Khmelnytskyi Oblast,Ukraine,2021-04-01 04:27:05,49.423,26.9871,63780,1156,50632.0,11992.0,"Khmelnytskyi Oblast, Ukraine",5043.073285865084,1.8124804013797429,149
3937,Kiev,Ukraine,2021-04-01 04:27:05,50.4501,30.5234,162291,3405,105605.0,53281.0,"Kiev, Ukraine",5499.898332655551,2.0980830729985027,149
3938,Kiev Oblast,Ukraine,2021-04-01 04:27:05,50.053,30.7667,95323,1612,77512.0,16199.0,"Kiev Oblast, Ukraine",5391.755376313676,1.691092391133305,149
3939,Kirovohrad Oblast,Ukraine,2021-04-01 04:27:05,48.5079,32.2623,13162,467,9059.0,3636.0,"Kirovohrad Oblast, Ukraine",1391.9955496753737,3.5480929949855646,149
3940,Luhansk Oblast,Ukraine,2021-04-01 04:27:05,48.574,39.3078,17460,522,14958.0,1980.0,"Luhansk Oblast, Ukraine",811.4012565101474,2.989690721649485,149
3941,Lviv Oblast,Ukraine,2021-04-01 04:27:05,49.8397,24.0297,103670,2629,79111.0,21930.0,"Lviv Oblast, Ukraine",4110.592259144552,2.535931320536317,149
3942,Mykolaiv Oblast,Ukraine,2021-04-01 04:27:05,46.975,31.9946,51924,1062,41892.0,8970.0,"Mykolaiv Oblast, Ukraine",2058.8250454694867,2.045296972498267,149
3943,Odessa Oblast,Ukraine,2021-04-01 04:27:05,46.4846,30.7326,107566,1776,83037.0,22753.0,"Odessa Oblast, Ukraine",4518.995020812433,1.651079337337077,149
3944,Poltava Oblast,Ukraine,2021-04-01 04:27:05,49.5883,34.5514,55021,1153,46321.0,7547.0,"Poltava Oblast, Ukraine",3928.839456770341,2.0955635121135567,149
3945,Rivne Oblast,Ukraine,2021-04-01 04:27:05,50.6199,26.2516,57724,747,50901.0,6076.0,"Rivne Oblast, Ukraine",4987.812159498696,1.2940891137135333,149
3947,Sumy Oblast,Ukraine,2021-04-01 04:27:05,50.9077,34.7981,58193,812,49583.0,7798.0,"Sumy Oblast, Ukraine",5381.175456668929,1.3953568298592611,149
3948,Ternopil Oblast,Ukraine,2021-04-01 04:27:05,49.5535,25.5948,54080,762,44874.0,8444.0,"Ternopil Oblast, Ukraine",5170.770232502995,1.4090236686390532,149
3949,Vinnytsia Oblast,Ukraine,2021-04-01 04:27:05,49.2331,28.4682,57101,1059,35058.0,20984.0,"Vinnytsia Oblast, Ukraine",3659.396280682956,1.8546085007267823,149
3950,Volyn Oblast,Ukraine,2021-04-01 04:27:05,50.7472,25.3254,46674,768,40552.0,5354.0,"Volyn Oblast, Ukraine",4508.12784329634,1.6454557141020696,149
